No.	Trend	Plunge	Longitude	Latitude	Elevation	Units	Day	Month	Year	Notes	Label	Strabo Type	Strabo quality
103	254	21	128.295	77.575	90.9718	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|994			0
104	242	18	125.093	79.7582	90.122	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|985			0
105	262	4	119.183	84.3623	86.9801	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|521			0
106	270	3	112.945	92.1653	89.1955	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|195			0
107	247	9	107.765	101.267	90.2881	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|939			0
108	262	15	116.985	85.7961	87.005	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|937			0
109	223	18	108.995	101.112	93.1227	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|920			0
110	250	11	103.306	104.316	85.6531	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|894			0
111	226	3	134.285	71.9985	87.7818	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1890			0
112	267	1	130.815	75.412	88.3846	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|873			0
113	255	24	99.4382	112.487	86.9505	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1601			0
114	231	35	101.282	107.963	85.8813	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1526			0
115	261	11	123.178	81.7091	90.0847	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|856			0
116	268	34	100.01	111.072	86.1249	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|853			0
117	254	6	128.095	77.5014	89.8698	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1543			0
118	272	7	116.891	87.3829	90.0672	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1059			0
119	239	1	129.93	76.6632	89.4188	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1927			0
120	235	17	114.864	89.9207	89.3856	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1190			0
121	230	7	102.403	109.755	92.5151	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|842			0
122	266	7	121.148	84.627	91.4585	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|820			0
123	257	6	118.633	86.0358	89.6889	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1735			0
124	258	3	122.023	81.7215	86.1475	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|887			0
