No.	Trend	Plunge	Longitude	Latitude	Elevation	Units	Day	Month	Year	Notes	Label	Strabo Type	Strabo quality
453	53	44	124.095	80.0801	89.6324	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|822			0
454	28	38	131.826	74.1071	88.0051	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|278			0
455	100	82	131.079	75.4609	90.4521	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|165			0
456	320	88	99.957	116.389	92.4264	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|32			0
457	51	63	109.499	98.935	89.6122	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|972			0
458	45	76	103.259	105.637	87.8546	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|252			0
459	5	71	117.033	87.0672	91.2929	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|39			0
460	60	71	105.682	103.84	89.3575	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|259			0
461	13	49	122.43	83.0331	91.3197	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|253			0
462	47	33	109.951	98.4038	89.9689	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1420			0
463	358	86	100.598	112.617	90.4741	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|243			0
464	44	46	119.925	84.4903	89.2086	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1739			0
465	50	47	110.488	92.2614	85.1479	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|734			0
466	4	37	105.076	100.38	85.0574	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1166			0
467	5	61	131.267	75.4479	90.6482	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|87			0
468	81	68	111.482	93.0899	90.1666	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|60			0
469	41	60	115.848	87.7378	87.57	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|227			0
470	96	79	107.529	102.893	92.8912	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|794			0
471	21	54	100.406	110.568	88.8225	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|408			0
472	65	48	107.892	97.6972	85.2586	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|649			0
473	68	59	127.195	78.9732	90.9428	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|367			0
474	48	74	107.622	101.492	91.1265	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|209			0
475	35	66	113.548	91.8931	89.3921	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|93			0
476	16	47	104.017	110.982	93.5654	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|292			0
477	20	28	116.074	87.9542	89.2462	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|867			0
478	20	71	126.236	79.4561	90.6288	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|600			0
479	66	85	119.425	82.8477	85.5996	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1318			0
480	22	64	130.53	75.8293	89.4492	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|320			0
481	55	43	103.09	108.674	91.3984	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|38			0
482	110	76	121.802	82.0954	87.0711	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|363			0
483	169	81	137.055	71.6789	91.1049	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|125			0
484	359	46	119.328	86.4939	91.5755	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1275			0
485	356	85	123.044	81.879	90.2911	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|196			0
486	355	55	112.765	92.2976	89.3359	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|168			0
487	12	44	127.479	76.246	86.0639	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|373			0
488	10	33	101.335	109.733	89.1071	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|884			0
489	35	54	109.167	97.9412	87.9346	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|2067			0
490	44	56	130.277	76.0147	88.1548	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|183			0
491	22	35	109.433	98.8348	89.4292	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|940			0
492	62	51	107.187	105.781	94.1986	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|197			0
493	87	71	124.257	80.9278	90.5095	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|44			0
494	14	32	111.82	94.2225	92.022	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1443			0
495	58	62	106.848	102.117	90.9592	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1339			0
496	17	55	98.9423	115.057	88.1777	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|379			0
497	15	58	135.599	72.3781	91.0741	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1136			0
498	3	58	116.83	86.2489	87.0054	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|17			0
499	56	63	127.324	78.8355	91.034	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|25			0
500	66	65	100.114	112.881	90.0429	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|268			0
501	55	86	110.925	99.5821	93.6844	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|80			0
502	56	45	105.169	108.546	93.5188	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1058			0
503	32	28	116.096	89.906	90.7879	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|923			0
504	108	71	111.564	91.4724	85.5405	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|151			0
505	36	38	98.9966	114.85	88.0385	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|566			0
506	305	89	133.643	73.0151	89.7293	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|403			0
507	37	64	107.195	101.078	89.8936	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1321			0
508	12	34	117.303	86.6892	90.9987	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1803			0
509	38	51	125.672	79.2035	87.8832	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1306			0
510	356	61	118.14	86.5605	90.6827	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|36			0
511	30	68	120.435	86.0303	91.7965	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|78			0
512	29	42	100.592	112.362	90.2404	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1091			0
513	29	38	98.4353	116.246	88.466	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|759			0
514	59	42	115.218	88.9111	90.0819	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|365			0
515	36	83	99.6041	115.445	90.2799	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|586			0
516	35	25	106.055	104.809	92.7083	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1411			0
517	18	28	102.101	108.37	90.6079	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|681			0
518	60	83	105.543	106.135	93.3075	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|30			0
519	66	62	112.852	92.1678	88.9832	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|510			0
520	37	44	124.599	80.966	90.8555	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1676			0
521	52	36	106.93	105.678	93.7084	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|175			0
522	14	35	108.618	101.854	92.2101	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|738			0
523	35	58	127.653	77.6732	91.2412	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|35			0
524	48	59	107.008	105.912	94.0389	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|332			0
525	100	75	111.375	98.1836	93.4475	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|0			0
526	27	40	110.697	99.2253	93.4679	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1428			0
527	352	56	112.101	92.2454	87.9597	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|159			0
528	22	36	110.379	95.4076	86.6286	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1111			0
529	26	50	129.178	75.4747	86.6889	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1516			0
530	17	44	99.2003	115.687	88.8269	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1704			0
531	26	38	136.103	71.1487	89.3091	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1990			0
532	23	61	126.8	77.2091	86.0414	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|962			0
533	56	41	115.178	91.2503	91.4438	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1196			0
534	21	84	122.088	83.0822	91.3381	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|65			0
535	37	70	111.151	91.5418	85.2863	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|113			0
536	61	54	105.438	102.673	87.9781	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1028			0
537	63	58	128.473	76.4852	87.4497	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|744			0
538	58	45	112.858	89.3116	85.2487	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|677			0
539	39	25	114.759	92.3767	92.8244	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|64			0
540	15	60	126.794	77.7212	89.1548	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1771			0
541	32	66	121.927	82.0057	89.3585	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|241			0
542	35	23	120.704	85.4759	91.7106	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|524			0
543	48	45	127.097	76.811	86.0758	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|285			0
544	56	45	125.713	79.3946	88.3178	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|311			0
545	56	50	114.214	92.8999	92.3853	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1638			0
546	53	64	102.237	107.861	90.4445	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|983			0
547	359	79	122.447	83.1195	91.3846	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1			0
548	46	72	134.23	73.445	91.1006	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|414			0
549	59	65	103.708	108.739	92.7602	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1211			0
550	359	61	125.495	78.9107	87.56	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1191			0
551	24	36	104.52	109.057	93.4268	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|45			0
552	9	64	123.593	80.3406	88.4808	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1646			0
553	50	38	116.208	86.4749	87.8323	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|818			0
554	40	32	117.913	84.8172	86.7128	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1548			0
555	26	30	134.669	72.5748	90.9861	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1245			0
556	9	63	128.77	77.4967	90.875	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1652			0
557	357	78	106.572	102.801	91.1498	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1188			0
558	116	80	133.311	73.5214	89.4758	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1758			0
559	48	46	101.458	108.87	87.9444	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|1362			0
560	41	78	104.643	109.133	93.5	m	24	2	2024	Calculated from planes data set: Imported Planes|Notes from planes dataset:|13			0
