Wavelength	REM49059000002.asd
1286	 13561.919710831 
1287	 13547.2813809377 
1288	 13530.7262151375 
1289	 13508.6626143399 
1290	 13481.9008413081 
1291	 13451.8303668055 
1292	 13416.3662759321 
1293	 13379.7393808582 
1294	 13340.3289689937 
1295	 13298.568801944 
1296	 13254.4676722993 
1297	 13207.754145019 
1298	 13157.1840020648 
1299	 13106.2995405098 
1300	 13053.7768384371 
1301	 13000.0822877644 
1302	 12946.004719823 
1303	 12888.5875007281 
1304	 12829.8515193472 
1305	 12770.2340514766 
1306	 12709.9673265055 
1307	 12653.7948473075 
1308	 12596.9438690833 
1309	 12538.7239613637 
1310	 12484.2103401407 
1311	 12429.1981012441 
1312	 12376.0679307547 
1313	 12325.7595598317 
1314	 12276.1412793469 
1315	 12225.0977616183 
1316	 12179.6928616233 
1317	 12139.691502043 
1318	 12096.9552641735 
1319	 12054.1183584363 
1320	 12015.8731293265 
1321	 11979.4654608663 
1322	 11943.3645940677 
1323	 11910.1631585239 
1324	 11878.0873205459 
1325	 11845.1332694295 
1326	 11814.9130871054 
1327	 11788.4194058699 
1328	 11763.6896431788 
1329	 11735.8218428761 
1330	 11707.5824053675 
1331	 11684.5027832055 
1332	 11662.4453798224 
1333	 11644.2306179534 
1334	 11629.7578812851 
1335	 11610.2350081669 
1336	 11595.5420246587 
1337	 11581.9573944055 
1338	 11563.3072821914 
1339	 11548.8400320009 
1340	 11536.2159288876 
1341	 11523.4867561387 
1342	 11511.327532051 
1343	 11501.6835582882 
1344	 11493.5690194204 
1345	 11485.4521915883 
1346	 11479.9194016145 
1347	 11472.5118243607 
1348	 11463.8777422434 
1349	 11456.6534567512 
1350	 11449.2228936606 
1351	 11442.9313677315 
1352	 11439.0403351708 
1353	 11433.0915540397 
1354	 11425.8742528594 
1355	 11419.1430130207 
1356	 11414.7018121993 
1357	 11409.844991397 
1358	 11406.558225832 
1359	 11407.7744646937 
1360	 11406.8751122949 
1361	 11405.8014107443 
1362	 11406.7344858985 
1363	 11406.4276170583 
1364	 11411.0361570735 
1365	 11416.1973957962 
1366	 11416.9925036502 
1367	 11418.7450702981 
1368	 11416.268192023 
1369	 11411.0265041654 
1370	 11399.2866489025 
1371	 11386.8086995994 
1372	 11363.0474763513 
1373	 11329.5023898899 
1374	 11292.7885281264 
1375	 11249.6029824642 
1376	 11202.1642441807 
1377	 11151.7235887487 
1378	 11092.8042628902 
1379	 11027.7371356066 
1380	 10955.4424012324 
1381	 10874.4138539448 
1382	 10789.1761709136 
1383	 10698.411083194 
1384	 10601.7542979843 
1385	 10498.9463255442 
1386	 10390.9125718339 
1387	 10274.9640018918 
1388	 10153.519636802 
1389	 10028.9713834027 
1390	 9896.85107026911 
1391	 9761.43076984063 
1392	 9623.62024786885 
1393	 9479.49900512089 
1394	 9333.95938140283 
1395	 9186.76868597369 
1396	 9038.76724092792 
1397	 8896.01639788651 
1398	 8754.56710851036 
1399	 8616.01163964472 
1400	 8481.79434723986 
1401	 8347.49980111071 
1402	 8210.33927145383 
1403	 8084.80687576739 
1404	 7963.33994117289 
1405	 7848.26669075332 
1406	 7742.78685465195 
1407	 7639.93954693476 
1408	 7540.31056345327 
1409	 7446.62358876453 
1410	 7359.33205946028 
1411	 7275.52544087124 
1412	 7195.08150155353 
1413	 7120.68253329252 
1414	 7052.47637474307 
1415	 6987.09555190254 
1416	 6926.31487454227 
1417	 6870.01726298582 
1418	 6816.83656693705 
1419	 6767.20659279759 
1420	 6722.34474835492 
1421	 6678.25531604514 
1422	 6635.92366269125 
1423	 6599.54548038182 
1424	 6564.89620970829 
1425	 6534.33571166161 
1426	 6507.25014757249 
1427	 6475.99406844476 
1428	 6448.75537245165 
1429	 6426.50902861309 
1430	 6403.06618341265 
1431	 6384.98233735091 
1432	 6367.36243843634 
1433	 6347.99279132801 
1434	 6332.35627570547 
1435	 6318.39379684375 
1436	 6307.38937286371 
1437	 6301.0783197475 
1438	 6291.96362190655 
1439	 6282.36963262716 
1440	 6276.54399529739 
1441	 6271.0610722328 
1442	 6267.10199950116 
1443	 6268.50058916664 
1444	 6267.14568874696 
1445	 6262.37630302555 
1446	 6260.87605199818 
1447	 6260.88720080561 
1448	 6262.20842559103 
1449	 6267.17209180694 
1450	 6269.84951766803 
1451	 6270.81403615779 
1452	 6274.30832101199 
1453	 6275.63584136888 
1454	 6281.91766743343 
1455	 6293.34544021958 
1456	 6304.07199795776 
1457	 6315.16368777714 
1458	 6328.06842744903 
1459	 6337.32445843116 
1460	 6349.2726339783 
1461	 6363.88868002834 
1462	 6379.75275804307 
1463	 6401.53535163565 
1464	 6423.44837152116 
1465	 6443.90185134119 
1466	 6467.18324682524 
1467	 6493.26242412381 
1468	 6521.92106023212 
1469	 6551.25674986912 
1470	 6581.51985758392 
1471	 6611.64608738182 
1472	 6642.32480294865 
1473	 6679.20769710853 
1474	 6720.93912581375 
1475	 6764.01184374109 
1476	 6804.27856431727 
1477	 6842.15788736272 
1478	 6876.00834354423 
1479	 6916.34977413685 
1480	 6955.82803662434 
1481	 6999.91115850845 
1482	 7052.4467245721 
1483	 7097.2714517559 
1484	 7139.2994242294 
1485	 7182.64079249985 
1486	 7223.45304280717 
1487	 7267.20862749744 
1488	 7313.00834627021 
1489	 7359.22322798164 
1490	 7406.59907160272 
1491	 7453.51867136979 
1492	 7501.8681074463 
